,movieId,title,genres,title_short,year
2738,3676,Eraserhead,Drama|Horror,Eraserhead,1977
2740,3678,The Man with the Golden Arm,Drama,The Man with the Golden Arm,1955
2741,3679,The Decline of Western Civilization,Documentary|Musical,The Decline of Western Civilization,1981
2742,3680,The Decline of Western Civilization Part II: The Metal Years,Documentary,The Decline of Western Civilization Part II: The Metal Years,1988
2743,3681,For a Few Dollars More,Action|Drama|Thriller|Western,For a Few Dollars More,1965
2744,3682,Magnum Force,Action|Crime|Drama|Thriller,Magnum Force,1973
2745,3683,Blood Simple,Crime|Drama|Film-Noir,Blood Simple,1984
2746,3684,The Fabulous Baker Boys,Drama|Romance,The Fabulous Baker Boys,1989
2747,3685,Prizzi's Honor,Comedy|Drama|Romance,Prizzi's Honor,1985
2748,3686,Flatliners,Horror|Sci-Fi|Thriller,Flatliners,1990
2750,3688,Porky's,Comedy,Porky's,1982
2751,3689,Porky's II: The Next Day,Comedy,Porky's II: The Next Day,1983
2753,3691,Private School,Comedy,Private School,1983
2754,3692,Class of Nuke 'Em High,Comedy|Horror,Class of Nuke 'Em High,1986
2755,3693,The Toxic Avenger,Comedy|Horror,The Toxic Avenger,1985
2757,3695,The Toxic Avenger Part III: The Last Temptation of Toxie,Comedy|Horror,The Toxic Avenger Part III: The Last Temptation of Toxie,1989
2758,3696,Night of the Creeps,Comedy|Horror|Sci-Fi|Thriller,Night of the Creeps,1986
2759,3697,Predator 2,Action|Sci-Fi|Thriller,Predator 2,1990
2760,3698,The Running Man,Action|Sci-Fi,The Running Man,1987
2761,3699,Starman,Adventure|Drama|Romance|Sci-Fi,Starman,1984
2763,3701,Alien Nation,Crime|Drama|Sci-Fi|Thriller,Alien Nation,1988
2766,3704,Mad Max Beyond Thunderdome,Action|Adventure|Sci-Fi,Mad Max Beyond Thunderdome,1985
2767,3705,Bird on a Wire,Action|Comedy|Romance,Bird on a Wire,1990
2768,3706,Angel Heart,Film-Noir|Horror|Mystery|Thriller,Angel Heart,1987
2770,3708,Firestarter,Horror|Thriller,Firestarter,1984
2771,3709,Sleepwalkers,Horror,Sleepwalkers,1992
2772,3710,Action Jackson,Action|Comedy|Crime|Thriller,Action Jackson,1988
2773,3711,Sarafina!,Drama,Sarafina!,1992
2774,3712,Soapdish,Comedy,Soapdish,1991
2775,3713,The Long Walk Home,Drama,The Long Walk Home,1990
2776,3714,Clara's Heart,Drama,Clara's Heart,1988
2777,3715,Burglar,Comedy|Crime,Burglar,1987
2778,3716,Fatal Beauty,Action|Comedy|Crime|Drama,Fatal Beauty,1987
2779,3717,Gone in 60 Seconds,Action|Crime,Gone in 60 Seconds,2000
2780,3719,Love's Labour's Lost,Comedy|Romance,Love's Labour's Lost,2000
2781,3720,Sunshine,Drama,Sunshine,1999
2782,3723,Hamlet,Drama,Hamlet,1990
2783,3724,Coming Home,Drama|War,Coming Home,1978
2785,3726,Assault on Precinct 13,Action|Thriller,Assault on Precinct 13,1976
2786,3727,Near Dark,Horror|Western,Near Dark,1987
2787,3728,One False Move,Crime|Drama|Film-Noir|Thriller,One False Move,1992
2788,3729,Shaft,Action|Crime|Drama|Thriller,Shaft,1971
2789,3730,The Conversation,Drama|Mystery,The Conversation,1974
2790,3731,Cutter's Way,Drama|Thriller,Cutter's Way,1981
2791,3732,The Fury,Horror,The Fury,1978
2792,3733,The Paper Chase,Drama,The Paper Chase,1973
2793,3735,Serpico,Crime|Drama,Serpico,1973
2794,3736,Ace in the Hole,Drama,Ace in the Hole,1951
2795,3737,Lonely Are the Brave,Drama|Western,Lonely Are the Brave,1962
2797,3739,Trouble in Paradise,Comedy|Romance,Trouble in Paradise,1932
2799,3741,Badlands,Crime|Drama|Thriller,Badlands,1973
2801,3743,Boys and Girls,Comedy|Romance,Boys and Girls,2000
2802,3744,Shaft,Action|Crime|Thriller,Shaft,2000
2803,3745,Titan A.E.,Action|Adventure|Animation|Children|Sci-Fi,Titan A.E.,2000
2804,3746,Butterfly,Drama,Butterfly,1999
2805,3747,Jesus' Son,Drama,Jesus' Son,1999
2806,3751,Chicken Run,Animation|Children|Comedy,Chicken Run,2000
2807,3752,"Me, Myself & Irene",Adventure|Comedy,"Me, Myself & Irene",2000
2808,3753,The Patriot,Action|Drama|War,The Patriot,2000
2809,3754,The Adventures of Rocky and Bullwinkle,Adventure|Animation|Children|Comedy|Fantasy,The Adventures of Rocky and Bullwinkle,2000
2810,3755,The Perfect Storm,Drama|Thriller,The Perfect Storm,2000
2811,3756,The Golden Bowl,Drama,The Golden Bowl,2000
2812,3758,Communion,Drama|Sci-Fi|Thriller,Communion,1989
2813,3760,The Kentucky Fried Movie,Comedy,The Kentucky Fried Movie,1977
2815,3763,F/X,Action|Crime|Thriller,F/X,1986
2817,3765,The Hot Spot,Crime|Drama|Romance,The Hot Spot,1990
2818,3766,Missing in Action,Action|War,Missing in Action,1984
2819,3767,Missing in Action 2: The Beginning,Action|War,Missing in Action 2: The Beginning,1985
2820,3768,Braddock: Missing in Action III,Action|War,Braddock: Missing in Action III,1988
2821,3769,Thunderbolt and Lightfoot,Action,Thunderbolt and Lightfoot,1974
2822,3770,Dreamscape,Horror|Sci-Fi|Thriller,Dreamscape,1984
2823,3771,The Golden Voyage of Sinbad,Action|Adventure|Fantasy,The Golden Voyage of Sinbad,1973
2824,3773,House Party,Comedy,House Party,1990
2825,3774,House Party 2,Comedy|Drama|Romance,House Party 2,1991
2826,3783,Croupier,Crime|Drama,Croupier,1998
2827,3784,The Kid,Comedy|Fantasy,The Kid,2000
2828,3785,Scary Movie,Comedy|Horror,Scary Movie,2000
2829,3786,But I'm a Cheerleader,Comedy,But I'm a Cheerleader,1999
2830,3787,Shower,Comedy,Shower,1999
2832,3789,The Pawnbroker,Drama,The Pawnbroker,1964
2833,3790,Groove,Drama,Groove,2000
2834,3791,Footloose,Drama,Footloose,1984
2835,3792,Duel in the Sun,Drama|Romance|Western,Duel in the Sun,1946
2836,3793,X-Men,Action|Adventure|Sci-Fi,X-Men,2000
2838,3795,The Five Senses,Drama,The Five Senses,1999
2839,3797,The In Crowd,Thriller,The In Crowd,2000
2840,3798,What Lies Beneath,Drama|Horror|Mystery,What Lies Beneath,2000
2842,3801,Anatomy of a Murder,Drama|Mystery,Anatomy of a Murder,1959
2843,3802,Freejack,Action|Sci-Fi,Freejack,1992
2845,3807,Sinbad and the Eye of the Tiger,Adventure|Fantasy,Sinbad and the Eye of the Tiger,1977
2846,3808,Two Women,Drama|War,Two Women,1960
2847,3809,What About Bob?,Comedy,What About Bob?,1991
2848,3810,White Sands,Drama|Thriller,White Sands,1992
2849,3811,Breaker Morant,Drama|War,Breaker Morant,1980
2851,3813,Interiors,Drama,Interiors,1978
2852,3814,Love and Death,Comedy,Love and Death,1975
2853,3816,The Official Story,Drama,The Official Story,1985
2854,3819,Tampopo,Comedy,Tampopo,1985
2855,3821,Nutty Professor II: The Klumps,Comedy,Nutty Professor II: The Klumps,2000
2857,3823,Wonderland,Drama,Wonderland,1999
2858,3824,Autumn in New York,Drama|Romance,Autumn in New York,2000
2859,3825,Coyote Ugly,Comedy|Drama|Romance,Coyote Ugly,2000
2860,3826,Hollow Man,Horror|Sci-Fi|Thriller,Hollow Man,2000
2861,3827,Space Cowboys,Action|Adventure|Comedy|Sci-Fi,Space Cowboys,2000
2862,3830,Psycho Beach Party,Comedy|Horror|Thriller,Psycho Beach Party,2000
2863,3831,Saving Grace,Comedy,Saving Grace,2000
2864,3832,Black Sabbath,Horror,Black Sabbath,1963
2866,3834,Bronco Billy,Adventure|Drama|Romance,Bronco Billy,1980
2867,3835,The Crush,Thriller,The Crush,1993
2869,3837,Phantasm II,Action|Fantasy|Horror|Sci-Fi|Thriller,Phantasm II,1988
2870,3838,Phantasm III: Lord of the Dead,Horror,Phantasm III: Lord of the Dead,1994
2871,3839,Phantasm IV: Oblivion,Horror,Phantasm IV: Oblivion,1998
2872,3840,Pumpkinhead,Horror,Pumpkinhead,1988
2874,3843,Sleepaway Camp,Horror,Sleepaway Camp,1983
2875,3844,Steel Magnolias,Drama,Steel Magnolias,1989
2876,3845,And God Created Woman,Drama,And God Created Woman,1956
2877,3846,Easy Money,Comedy,Easy Money,1983
2878,3847,"Ilsa, She Wolf of the SS",Horror,"Ilsa, She Wolf of the SS",1974
2879,3849,The Spiral Staircase,Horror|Mystery|Thriller,The Spiral Staircase,1945
2881,3852,The Tao of Steve,Comedy,The Tao of Steve,2000
2883,3857,Bless the Child,Thriller,Bless the Child,2000
2886,3861,The Replacements,Comedy,The Replacements,2000
2887,3862,About Adam,Comedy,About Adam,2000
2888,3863,The Cell,Drama|Horror|Thriller,The Cell,2000
2889,3864,Godzilla 2000,Action|Adventure|Sci-Fi,Godzilla 2000,1999
2890,3865,The Original Kings of Comedy,Comedy|Documentary,The Original Kings of Comedy,2000
2891,3868,The Naked Gun: From the Files of Police Squad!,Action|Comedy|Crime|Romance,The Naked Gun: From the Files of Police Squad!,1988
2893,3870,Our Town,Drama,Our Town,1940
2894,3871,Shane,Drama|Western,Shane,1953
2895,3872,"Suddenly, Last Summer",Drama,"Suddenly, Last Summer",1959
2896,3873,Cat Ballou,Comedy|Western,Cat Ballou,1965
2897,3877,Supergirl,Action|Adventure|Fantasy,Supergirl,1984
2898,3879,The Art of War,Action|Thriller,The Art of War,2000
2899,3882,Bring It On,Comedy,Bring It On,2000
2900,3884,The Crew,Comedy,The Crew,2000
2901,3888,Skipped Parts,Drama|Romance,Skipped Parts,2000
2902,3889,Highlander: Endgame,Action|Adventure|Fantasy,Highlander: Endgame,2000
2903,3893,Nurse Betty,Comedy|Crime|Drama|Romance|Thriller,Nurse Betty,2000
2904,3894,Solas,Drama,Solas,1999
2905,3895,The Watcher,Crime|Thriller,The Watcher,2000
2906,3896,The Way of the Gun,Crime|Thriller,The Way of the Gun,2000
2907,3897,Almost Famous,Drama,Almost Famous,2000
2908,3898,Bait,Action|Comedy,Bait,2000
2909,3899,Circus,Crime|Drama|Thriller,Circus,2000
2911,3901,Duets,Comedy|Drama,Duets,2000
2912,3906,Under Suspicion,Crime|Thriller,Under Suspicion,2000
2913,3908,Urban Legends: Final Cut,Horror,Urban Legends: Final Cut,2000
2914,3909,Woman on Top,Comedy|Romance,Woman on Top,2000
2915,3910,Dancer in the Dark,Drama|Musical,Dancer in the Dark,2000
2916,3911,Best in Show,Comedy,Best in Show,2000
2917,3912,Beautiful,Comedy|Drama,Beautiful,2000
2918,3914,The Broken Hearts Club,Drama,The Broken Hearts Club,2000
2919,3915,Girlfight,Drama,Girlfight,2000
2920,3916,Remember the Titans,Drama,Remember the Titans,2000
2921,3917,Hellraiser,Horror,Hellraiser,1987
2922,3918,Hellbound: Hellraiser II,Horror,Hellbound: Hellraiser II,1988
2923,3919,Hellraiser III: Hell on Earth,Horror,Hellraiser III: Hell on Earth,1992
2926,3925,Stranger Than Paradise,Comedy|Drama,Stranger Than Paradise,1984
2928,3927,Fantastic Voyage,Adventure|Sci-Fi,Fantastic Voyage,1966
2929,3928,Abbott and Costello Meet Frankenstein,Comedy|Horror,Abbott and Costello Meet Frankenstein,1948
2932,3932,The Invisible Man,Horror|Sci-Fi,The Invisible Man,1933
2934,3937,Runaway,Sci-Fi|Thriller,Runaway,1984
2935,3938,The Slumber Party Massacre,Horror,The Slumber Party Massacre,1982
2937,3940,Slumber Party Massacre III,Horror,Slumber Party Massacre III,1990
2939,3942,Sorority House Massacre II,Horror,Sorority House Massacre II,1990
2940,3943,Bamboozled,Comedy,Bamboozled,2000
2941,3945,Digimon: The Movie,Adventure|Animation|Children,Digimon: The Movie,2000
2942,3946,Get Carter,Action|Drama|Thriller,Get Carter,2000
2943,3947,Get Carter,Action|Crime|Drama|Thriller,Get Carter,1971
2944,3948,Meet the Parents,Comedy,Meet the Parents,2000
2945,3949,Requiem for a Dream,Drama,Requiem for a Dream,2000
2946,3950,Tigerland,Drama,Tigerland,2000
2948,3952,The Contender,Drama|Thriller,The Contender,2000
2950,3955,The Ladies Man,Comedy,The Ladies Man,2000
2953,3959,The Time Machine,Action|Adventure|Sci-Fi,The Time Machine,1960
2954,3962,Ghoulies II,Comedy|Horror,Ghoulies II,1987
2955,3963,The Unsinkable Molly Brown,Musical,The Unsinkable Molly Brown,1964
2956,3964,The Adventures of Ichabod and Mr. Toad,Animation|Children,The Adventures of Ichabod and Mr. Toad,1949
2957,3965,The Strange Love of Martha Ivers,Drama|Film-Noir,The Strange Love of Martha Ivers,1946
2958,3966,Detour,Crime|Film-Noir,Detour,1945
2959,3967,Billy Elliot,Drama,Billy Elliot,2000
2960,3968,Bedazzled,Comedy,Bedazzled,2000
2961,3969,Pay It Forward,Drama,Pay It Forward,2000
2962,3971,The Private Eyes,Comedy|Mystery,The Private Eyes,1981
2964,3973,Book of Shadows: Blair Witch 2,Crime|Horror|Mystery|Thriller,Book of Shadows: Blair Witch 2,2000
2965,3974,The Little Vampire,Adventure|Children,The Little Vampire,2000
2966,3977,Charlie's Angels,Action|Comedy,Charlie's Angels,2000
2967,3978,The Legend of Bagger Vance,Drama|Romance,The Legend of Bagger Vance,2000
2968,3979,Little Nicky,Comedy,Little Nicky,2000
2969,3980,Men of Honor,Drama,Men of Honor,2000
2970,3981,Red Planet,Action|Sci-Fi|Thriller,Red Planet,2000
2971,3983,You Can Count on Me,Drama|Romance,You Can Count on Me,2000
2972,3984,Diamonds Are Forever,Action|Adventure|Thriller,Diamonds Are Forever,1971
2973,3985,The Eagle Has Landed,Drama|War,The Eagle Has Landed,1976
2974,3986,The 6th Day,Action|Sci-Fi|Thriller,The 6th Day,2000
2975,3987,Bounce,Drama|Romance,Bounce,2000
2977,3989,One Day in September,Documentary,One Day in September,1999
2978,3990,Rugrats in Paris: The Movie,Animation|Children|Comedy,Rugrats in Paris: The Movie,2000
2979,3991,102 Dalmatians,Children|Comedy,102 Dalmatians,2000
2981,3993,Quills,Drama|Romance,Quills,2000
2982,3994,Unbreakable,Drama|Sci-Fi,Unbreakable,2000
2983,3996,"Crouching Tiger, Hidden Dragon",Action|Drama|Romance,"Crouching Tiger, Hidden Dragon",2000
2984,3997,Dungeons & Dragons,Action|Adventure|Comedy|Fantasy,Dungeons & Dragons,2000
2985,3998,Proof of Life,Drama,Proof of Life,2000
2986,3999,Vertical Limit,Action|Adventure,Vertical Limit,2000
2987,4000,The Bounty,Adventure|Drama,The Bounty,1984
2989,4003,She's Having a Baby,Comedy,She's Having a Baby,1988
2990,4005,The Living Daylights,Action|Adventure|Thriller,The Living Daylights,1987
2992,4007,Wall Street,Drama,Wall Street,1987
2993,4008,Born on the Fourth of July,Drama|War,Born on the Fourth of July,1989
2994,4009,Talk Radio,Drama,Talk Radio,1988
2995,4010,Brewster's Millions,Comedy,Brewster's Millions,1985
2996,4011,Snatch,Comedy|Crime|Thriller,Snatch,2000
2997,4012,Punchline,Comedy|Drama,Punchline,1988
2998,4014,Chocolat,Drama|Romance,Chocolat,2000
2999,4015,"Dude, Where's My Car?",Comedy|Sci-Fi,"Dude, Where's My Car?",2000
3000,4016,The Emperor's New Groove,Adventure|Animation|Children|Comedy|Fantasy,The Emperor's New Groove,2000
3001,4017,Pollock,Drama,Pollock,2000
3002,4018,What Women Want,Comedy|Romance,What Women Want,2000
3003,4019,Finding Forrester,Drama,Finding Forrester,2000
3004,4020,The Gift,Thriller,The Gift,2000
3005,4021,Before Night Falls,Drama,Before Night Falls,2000
3006,4022,Cast Away,Drama,Cast Away,2000
3007,4023,The Family Man,Comedy|Drama|Romance,The Family Man,2000
3008,4024,The House of Mirth,Romance,The House of Mirth,2000
3009,4025,Miss Congeniality,Comedy|Crime,Miss Congeniality,2000
3010,4027,"O Brother, Where Art Thou?",Adventure|Comedy|Crime,"O Brother, Where Art Thou?",2000
3011,4029,State and Main,Comedy|Drama,State and Main,2000
3012,4030,Dracula 2000,Horror,Dracula 2000,2000
3013,4031,All the Pretty Horses,Drama|Romance|Western,All the Pretty Horses,2000
3014,4032,An Everlasting Piece,Comedy,An Everlasting Piece,2000
3015,4033,Thirteen Days,Drama|Thriller|War,Thirteen Days,2000
3016,4034,Traffic,Crime|Drama|Thriller,Traffic,2000
3017,4035,The Claim,Romance|Western,The Claim,2000
3018,4036,Shadow of the Vampire,Drama|Horror,Shadow of the Vampire,2000
3019,4037,House of Games,Crime|Film-Noir|Mystery|Thriller,House of Games,1987
3020,4039,Annie,Children|Musical,Annie,1982
3021,4040,Don't Tell Mom the Babysitter's Dead,Comedy,Don't Tell Mom the Babysitter's Dead,1991
3022,4041,An Officer and a Gentleman,Drama|Romance,An Officer and a Gentleman,1982
3023,4042,The Alamo,Action|Drama|War|Western,The Alamo,1960
3024,4043,At Close Range,Crime|Drama,At Close Range,1986
3025,4046,Friendly Persuasion,Drama,Friendly Persuasion,1956
3026,4047,Gettysburg,Drama|War,Gettysburg,1993
3028,4052,Antitrust,Crime|Drama|Thriller,Antitrust,2001
3029,4053,Double Take,Action|Comedy,Double Take,2001
3030,4054,Save the Last Dance,Drama|Romance,Save the Last Dance,2001
3031,4055,Panic,Drama,Panic,2000
3032,4056,The Pledge,Crime|Drama|Mystery|Thriller,The Pledge,2001
3033,4061,The Man in the Moon,Drama|Romance,The Man in the Moon,1991
3035,4063,Prelude to a Kiss,Comedy|Drama|Romance,Prelude to a Kiss,1992
3036,4064,Coffy,Action|Crime|Thriller,Coffy,1973
3039,4067,Untamed Heart,Drama|Romance,Untamed Heart,1993
3040,4068,Sugar & Spice,Comedy,Sugar & Spice,2001
3041,4069,The Wedding Planner,Comedy|Romance,The Wedding Planner,2001
3042,4074,The Legend of Rita,Drama,The Legend of Rita,1999
3044,4078,Amazing Grace and Chuck,Drama,Amazing Grace and Chuck,1987
3045,4079,Amazon Women on the Moon,Comedy|Sci-Fi,Amazon Women on the Moon,1987
3046,4080,Baby Boom,Comedy,Baby Boom,1987
3047,4081,Back to the Beach,Comedy,Back to the Beach,1987
3048,4082,Barfly,Comedy|Drama|Romance,Barfly,1987
3049,4083,Best Seller,Thriller,Best Seller,1987
3050,4084,Beverly Hills Cop II,Action|Comedy|Crime|Thriller,Beverly Hills Cop II,1987
3051,4085,Beverly Hills Cop,Action|Comedy|Crime|Drama,Beverly Hills Cop,1984
3052,4086,The Big Easy,Action|Crime|Mystery|Romance|Thriller,The Big Easy,1987
3053,4089,Born in East L.A.,Comedy,Born in East L.A.,1987
3054,4090,The Brave Little Toaster,Animation|Children,The Brave Little Toaster,1987
3055,4091,Can't Buy Me Love,Comedy|Romance,Can't Buy Me Love,1987
3056,4092,Cherry 2000,Romance|Sci-Fi,Cherry 2000,1987
3057,4093,Cop,Thriller,Cop,1988
3058,4102,Eddie Murphy Raw,Comedy|Documentary,Eddie Murphy Raw,1987
3059,4103,Empire of the Sun,Action|Adventure|Drama|War,Empire of the Sun,1987
3060,4104,Ernest Goes to Camp,Comedy,Ernest Goes to Camp,1987
3061,4105,The Evil Dead,Fantasy|Horror|Thriller,The Evil Dead,1981
3062,4109,Flowers in the Attic,Drama|Thriller,Flowers in the Attic,1987
3063,4110,The Fourth Protocol,Thriller,The Fourth Protocol,1987
3064,4111,Gardens of Stone,Drama|War,Gardens of Stone,1987
3065,4113,The Glass Menagerie,Drama,The Glass Menagerie,1987
3066,4115,Hiding Out,Comedy,Hiding Out,1987
3067,4116,Hollywood Shuffle,Comedy,Hollywood Shuffle,1987
3068,4117,Hope and Glory,Drama,Hope and Glory,1987
3069,4121,Innerspace,Action|Adventure|Comedy|Sci-Fi,Innerspace,1987
3070,4123,Ishtar,Comedy,Ishtar,1987
3071,4124,Jaws: The Revenge,Horror|Thriller,Jaws: The Revenge,1987
3072,4125,Leonard Part 6,Comedy|Sci-Fi,Leonard Part 6,1987
3073,4126,Less Than Zero,Drama,Less Than Zero,1987
3074,4127,"Like Father, Like Son",Comedy,"Like Father, Like Son",1987
3075,4128,The Lost Boys,Comedy|Horror|Thriller,The Lost Boys,1987
3076,4129,Made in Heaven,Fantasy|Romance,Made in Heaven,1987
3077,4130,Maid to Order,Comedy|Fantasy,Maid to Order,1987
3078,4131,Making Mr. Right,Comedy|Romance|Sci-Fi,Making Mr. Right,1987
3079,4132,Mannequin,Comedy|Romance,Mannequin,1987
3080,4133,Masters of the Universe,Action|Adventure|Fantasy|Sci-Fi,Masters of the Universe,1987
3081,4135,The Monster Squad,Adventure|Comedy|Horror,The Monster Squad,1987
3082,4138,My Demon Lover,Comedy|Horror,My Demon Lover,1987
3083,4139,No Man's Land,Crime|Drama,No Man's Land,1987
3085,4142,Left Behind: The Movie,Action|Adventure|Drama|Thriller,Left Behind: The Movie,2000
3086,4143,Valentine,Horror|Mystery,Valentine,2001
3088,4146,The Million Dollar Hotel,Drama|Mystery|Romance,The Million Dollar Hotel,2001
3089,4147,Nico and Dani,Comedy|Drama|Romance,Nico and Dani,2000
3090,4148,Hannibal,Horror|Thriller,Hannibal,2001
3091,4149,Saving Silverman,Comedy|Romance,Saving Silverman,2001
3092,4152,Vatel,Drama,Vatel,2000
3093,4153,Down to Earth,Comedy|Fantasy|Romance,Down to Earth,2001
3094,4154,Recess: School's Out,Animation|Children,Recess: School's Out,2001
3095,4155,Sweet November,Drama|Romance,Sweet November,2001
3096,4156,Company Man,Comedy,Company Man,2000
3097,4157,The Price of Milk,Comedy|Drama|Fantasy|Romance,The Price of Milk,2000
3098,4158,Monkeybone,Animation|Comedy|Fantasy,Monkeybone,2001
3099,4159,3000 Miles to Graceland,Action|Thriller,3000 Miles to Graceland,2001
3101,4161,The Mexican,Action|Comedy,The Mexican,2001
3102,4164,The Caveman's Valentine,Drama,The Caveman's Valentine,2001
3103,4166,Series 7: The Contenders,Action|Drama,Series 7: The Contenders,2001
3104,4167,15 Minutes,Thriller,15 Minutes,2001
3105,4168,Get Over It,Comedy|Romance,Get Over It,2001
3107,4174,Avalon,Drama,Avalon,1990
3109,4178,Of Mice and Men,Drama,Of Mice and Men,1939
3110,4180,Reform School Girls,Action|Drama,Reform School Girls,1986
3111,4181,Tapeheads,Comedy,Tapeheads,1988
3112,4184,The Bishop's Wife,Comedy|Drama|Romance,The Bishop's Wife,1947
3113,4187,Lilies of the Field,Drama,Lilies of the Field,1963
3114,4189,The Greatest Story Ever Told,Drama,The Greatest Story Ever Told,1965
3115,4190,Elmer Gantry,Drama,Elmer Gantry,1960
